/ASR_Kmeans/data/clips
common_voice_en_20529061.wav	62976
common_voice_en_17432793.wav	49536
common_voice_en_17432796.wav	101376
common_voice_en_123940.wav	98688
common_voice_en_123942.wav	72576
common_voice_en_18208279.wav	72960
common_voice_en_18208340.wav	96000
common_voice_en_17663995.wav	68352
common_voice_en_17663996.wav	99840
common_voice_en_12303564.wav	102144
common_voice_en_12303566.wav	67968
common_voice_en_17285004.wav	145920
common_voice_en_17285005.wav	54912
common_voice_en_22292968.wav	52224
common_voice_en_22292970.wav	48000
common_voice_en_16047344.wav	67200
common_voice_en_16047345.wav	76032
common_voice_en_16047346.wav	49920
common_voice_en_20542865.wav	154752
common_voice_en_20542866.wav	97152
common_voice_en_20542869.wav	122112
common_voice_en_26959438.wav	65664
common_voice_en_26959440.wav	97920
common_voice_en_26959445.wav	112320
common_voice_en_78473.wav	259968
common_voice_en_78474.wav	171648
common_voice_en_78475.wav	84096
common_voice_en_20301315.wav	160896
common_voice_en_20301321.wav	108672
common_voice_en_20301324.wav	66048
common_voice_en_24961400.wav	95040
common_voice_en_24961402.wav	85824
common_voice_en_24961403.wav	101952
common_voice_en_27101077.wav	40320
common_voice_en_27101079.wav	133056
common_voice_en_27101081.wav	127872
common_voice_en_26957097.wav	99072
common_voice_en_26957107.wav	82368
common_voice_en_26957110.wav	118656
common_voice_en_19774280.wav	124032
common_voice_en_19774281.wav	94080
common_voice_en_19774282.wav	90624
common_voice_en_26947051.wav	118656
common_voice_en_26947052.wav	145152
common_voice_en_26947059.wav	95616
common_voice_en_26950112.wav	134784
common_voice_en_26950118.wav	80640
common_voice_en_26950120.wav	117504
common_voice_en_504872.wav	67200
common_voice_en_504873.wav	61824
common_voice_en_504874.wav	53760
common_voice_en_39808.wav	50688
common_voice_en_39809.wav	68352
common_voice_en_39810.wav	65664
common_voice_en_17785433.wav	62592
common_voice_en_17785442.wav	64128
common_voice_en_17785480.wav	49536
common_voice_en_26964501.wav	84672
common_voice_en_26964508.wav	90432
common_voice_en_26964512.wav	74304
common_voice_en_615767.wav	85632
common_voice_en_615770.wav	39552
common_voice_en_615771.wav	61440
common_voice_en_5113808.wav	37632
common_voice_en_5113809.wav	77568
common_voice_en_5113810.wav	54144
common_voice_en_22200722.wav	51840
common_voice_en_22200726.wav	85632
common_voice_en_22200727.wav	57216
common_voice_en_26978845.wav	130752
common_voice_en_26978846.wav	118080
common_voice_en_26978847.wav	115200
common_voice_en_18953673.wav	109440
common_voice_en_18953674.wav	84480
common_voice_en_18953675.wav	144000
common_voice_en_19301098.wav	161280
common_voice_en_19301101.wav	101760
common_voice_en_19301104.wav	118272
common_voice_en_24987870.wav	63360
common_voice_en_24987872.wav	119232
common_voice_en_24987874.wav	104832
common_voice_en_20233163.wav	121344
common_voice_en_20233164.wav	105600
common_voice_en_20233166.wav	48000
common_voice_en_25953023.wav	102528
common_voice_en_25953029.wav	39744
common_voice_en_25953030.wav	43776
common_voice_en_25969866.wav	164736
common_voice_en_25969868.wav	89280
common_voice_en_25969870.wav	96768
common_voice_en_20751551.wav	151296
common_voice_en_20751552.wav	95232
common_voice_en_20751553.wav	133632
common_voice_en_24727290.wav	104832
common_voice_en_24727292.wav	143424
common_voice_en_24727294.wav	80064
common_voice_en_20212355.wav	56448
common_voice_en_20212357.wav	96384
common_voice_en_20212358.wav	64896
common_voice_en_1369439.wav	46848
common_voice_en_1369440.wav	49536
common_voice_en_1369441.wav	35328
common_voice_en_8126999.wav	57600
common_voice_en_8127000.wav	74880
common_voice_en_523241.wav	51840
common_voice_en_523242.wav	131328
common_voice_en_523243.wav	87936
common_voice_en_26331570.wav	89856
common_voice_en_26331574.wav	93888
common_voice_en_26331576.wav	112320
common_voice_en_388600.wav	78720
common_voice_en_388601.wav	61056
common_voice_en_388602.wav	49152
common_voice_en_243868.wav	61440
common_voice_en_243879.wav	67200
common_voice_en_243885.wav	53760
common_voice_en_558304.wav	129024
common_voice_en_558305.wav	79104
common_voice_en_558306.wav	167808
common_voice_en_585696.wav	57600
common_voice_en_585697.wav	41472
common_voice_en_585698.wav	63360
common_voice_en_608163.wav	53760
common_voice_en_608164.wav	38400
common_voice_en_19264945.wav	105600
common_voice_en_19264946.wav	74112
common_voice_en_19264947.wav	107520
common_voice_en_17262963.wav	52992
common_voice_en_17262964.wav	54144
common_voice_en_17262965.wav	92160
common_voice_en_170057.wav	88704
common_voice_en_170058.wav	92928
common_voice_en_170059.wav	125568
common_voice_en_20270942.wav	120192
common_voice_en_20270944.wav	162048
common_voice_en_20270946.wav	155136
common_voice_en_687301.wav	109824
common_voice_en_687302.wav	129024
common_voice_en_687303.wav	259200
common_voice_en_19063145.wav	84480
common_voice_en_19063147.wav	78720
common_voice_en_19063148.wav	63744
common_voice_en_307108.wav	61056
common_voice_en_307109.wav	100224
common_voice_en_307110.wav	55680
common_voice_en_19605173.wav	149760
common_voice_en_19605179.wav	61056
common_voice_en_19605194.wav	75264
common_voice_en_18674.wav	140160
common_voice_en_18675.wav	79104
common_voice_en_18676.wav	87936
common_voice_en_26981085.wav	112320
common_voice_en_26981086.wav	80064
common_voice_en_26981089.wav	140544
common_voice_en_19057179.wav	107904
common_voice_en_19057220.wav	112512
common_voice_en_19057221.wav	148992
common_voice_en_17245989.wav	118272
common_voice_en_17245990.wav	60672
common_voice_en_17245991.wav	140160
common_voice_en_315249.wav	72576
common_voice_en_315250.wav	96384
common_voice_en_315251.wav	105984
common_voice_en_18460551.wav	64896
common_voice_en_18460552.wav	43008
common_voice_en_18460555.wav	51072
common_voice_en_16047336.wav	120192
common_voice_en_16047337.wav	87552
common_voice_en_16047338.wav	51840
common_voice_en_18878440.wav	107904
common_voice_en_18878442.wav	78336
common_voice_en_18878443.wav	120960
common_voice_en_19465311.wav	112128
common_voice_en_19465312.wav	71040
common_voice_en_19465314.wav	140160
common_voice_en_24717394.wav	131904
common_voice_en_24717395.wav	100224
common_voice_en_24717398.wav	104832
common_voice_en_20491387.wav	112128
common_voice_en_20491390.wav	125184
common_voice_en_20491391.wav	68352
common_voice_en_104860.wav	124800
common_voice_en_104861.wav	125184
common_voice_en_104862.wav	65280
common_voice_en_17730602.wav	110592
common_voice_en_17730603.wav	125952
common_voice_en_17730605.wav	57600
common_voice_en_19159083.wav	105216
common_voice_en_19159086.wav	142080
common_voice_en_19159087.wav	119424
common_voice_en_57541.wav	69888
common_voice_en_57542.wav	105600
common_voice_en_57543.wav	72192
common_voice_en_191336.wav	70272
common_voice_en_191337.wav	43776
common_voice_en_191338.wav	130176
common_voice_en_18899697.wav	94080
common_voice_en_18899698.wav	102912
common_voice_en_18899776.wav	149760
common_voice_en_19645199.wav	94848
common_voice_en_19645200.wav	130944
common_voice_en_19645202.wav	110208
common_voice_en_19234106.wav	105600
common_voice_en_19234107.wav	91392
common_voice_en_19234108.wav	86400
common_voice_en_584909.wav	70656
common_voice_en_584910.wav	89856
common_voice_en_584911.wav	106368
common_voice_en_195543.wav	68352
common_voice_en_195545.wav	103680
common_voice_en_195550.wav	59520
common_voice_en_18990240.wav	43008
common_voice_en_18990241.wav	111360
common_voice_en_18990243.wav	49920
common_voice_en_19340801.wav	122880
common_voice_en_19340804.wav	110592
common_voice_en_19340805.wav	120192
common_voice_en_588050.wav	55680
common_voice_en_588051.wav	108672
common_voice_en_588052.wav	97920
common_voice_en_197898.wav	148608
common_voice_en_197899.wav	1182720
common_voice_en_197900.wav	105600
common_voice_en_21392254.wav	102912
common_voice_en_21392257.wav	97920
common_voice_en_21392261.wav	107520
common_voice_en_24834130.wav	112896
common_voice_en_24834131.wav	93888
common_voice_en_24834133.wav	87552
common_voice_en_21112317.wav	79872
common_voice_en_21112318.wav	107520
common_voice_en_21112320.wav	66432
common_voice_en_21112321.wav	99840
common_voice_en_19490301.wav	145152
common_voice_en_19490302.wav	120192
common_voice_en_19490303.wav	144000
common_voice_en_19490305.wav	101760
common_voice_en_20308428.wav	122880
common_voice_en_20308430.wav	105216
common_voice_en_20308431.wav	79872
common_voice_en_20308432.wav	69504
common_voice_en_22368717.wav	92928
common_voice_en_22368723.wav	105216
common_voice_en_22368725.wav	101760
common_voice_en_22368726.wav	99072
common_voice_en_22011959.wav	37632
common_voice_en_22011960.wav	37632
common_voice_en_22011961.wav	35712
common_voice_en_22011962.wav	35712
common_voice_en_26963318.wav	97344
common_voice_en_26963320.wav	76032
common_voice_en_26963323.wav	101952
common_voice_en_26963325.wav	105984
common_voice_en_23703270.wav	102912
common_voice_en_23703271.wav	142080
common_voice_en_23703272.wav	101760
common_voice_en_23703273.wav	124032
common_voice_en_25172589.wav	82944
common_voice_en_25172590.wav	57024
common_voice_en_25172591.wav	107136
common_voice_en_25172593.wav	82944
common_voice_en_17629894.wav	64512
common_voice_en_17629895.wav	107520
common_voice_en_17629896.wav	39936
common_voice_en_22930177.wav	104064
common_voice_en_22930178.wav	119040
common_voice_en_22930179.wav	73344
common_voice_en_22930181.wav	85248
common_voice_en_21802098.wav	111360
common_voice_en_21802099.wav	90240
common_voice_en_21802100.wav	79872
common_voice_en_21802101.wav	105600
common_voice_en_25205827.wav	74880
common_voice_en_25205828.wav	103104
common_voice_en_25205829.wav	57024
common_voice_en_25205831.wav	69120
common_voice_en_18336534.wav	49152
common_voice_en_18336536.wav	110208
common_voice_en_18336546.wav	94848
common_voice_en_18336550.wav	74880
common_voice_en_19707566.wav	104064
common_voice_en_19707567.wav	96000
common_voice_en_19707569.wav	131328
common_voice_en_19707570.wav	82560
common_voice_en_27059902.wav	72000
common_voice_en_27059904.wav	78336
common_voice_en_27059906.wav	51840
common_voice_en_27059907.wav	80064
common_voice_en_24983013.wav	92160
common_voice_en_24983016.wav	48960
common_voice_en_24983091.wav	91584
common_voice_en_24983092.wav	110592
common_voice_en_19990611.wav	121344
common_voice_en_19990613.wav	77952
common_voice_en_19990614.wav	95232
common_voice_en_19990616.wav	105600
common_voice_en_19726720.wav	127104
common_voice_en_19726721.wav	97152
common_voice_en_19726722.wav	99072
common_voice_en_19726723.wav	81408
common_voice_en_22939424.wav	130560
common_voice_en_22939425.wav	131328
common_voice_en_22939427.wav	132096
common_voice_en_22939428.wav	104064
common_voice_en_25234745.wav	113472
common_voice_en_25234746.wav	76032
common_voice_en_25234748.wav	54144
common_voice_en_25234749.wav	77184
common_voice_en_19262159.wav	122880
common_voice_en_19262161.wav	136320
common_voice_en_19262162.wav	92160
common_voice_en_19262163.wav	153600
common_voice_en_19290192.wav	92928
common_voice_en_19290193.wav	92160
common_voice_en_19290194.wav	133632
common_voice_en_19290195.wav	73344
common_voice_en_17147440.wav	66432
common_voice_en_17147442.wav	71040
common_voice_en_17147453.wav	59520
common_voice_en_17147454.wav	70656
common_voice_en_26976404.wav	84096
common_voice_en_26976405.wav	79488
common_voice_en_26976409.wav	92160
common_voice_en_26976411.wav	68544
common_voice_en_19679779.wav	148992
common_voice_en_19679780.wav	95616
common_voice_en_19679781.wav	104064
common_voice_en_19679782.wav	103680
common_voice_en_17913815.wav	69120
common_voice_en_17913817.wav	43008
common_voice_en_17913818.wav	85632
common_voice_en_21557381.wav	145920
common_voice_en_21557383.wav	138624
common_voice_en_21557384.wav	90624
common_voice_en_21557385.wav	129408
common_voice_en_19745474.wav	125184
common_voice_en_19745476.wav	132864
common_voice_en_19745477.wav	87936
common_voice_en_19745478.wav	94848
common_voice_en_24639062.wav	74880
common_voice_en_24639064.wav	55872
common_voice_en_24639065.wav	63360
common_voice_en_24639066.wav	67392
common_voice_en_24606137.wav	134784
common_voice_en_24606138.wav	112320
common_voice_en_24606139.wav	131904
common_voice_en_24606140.wav	123840
common_voice_en_19633775.wav	74880
common_voice_en_19633778.wav	110592
common_voice_en_19633779.wav	57600
common_voice_en_19633780.wav	116736
common_voice_en_27002061.wav	88704
common_voice_en_27002062.wav	50112
common_voice_en_27002063.wav	120960
common_voice_en_27002064.wav	85824
common_voice_en_20040590.wav	122496
common_voice_en_20040592.wav	97920
common_voice_en_20040593.wav	97536
common_voice_en_20040594.wav	72960
common_voice_en_19450974.wav	76032
common_voice_en_19450975.wav	99840
common_voice_en_19450976.wav	97152
common_voice_en_19450978.wav	131712
common_voice_en_23395176.wav	64512
common_voice_en_23395177.wav	88320
common_voice_en_23395178.wav	79488
common_voice_en_23395179.wav	106752
common_voice_en_23858707.wav	104448
common_voice_en_23858723.wav	143232
common_voice_en_23858724.wav	128256
common_voice_en_23858725.wav	138240
common_voice_en_20309875.wav	111744
common_voice_en_20309876.wav	128256
common_voice_en_20309877.wav	92928
common_voice_en_20309878.wav	79872
common_voice_en_19677494.wav	136704
common_voice_en_19677497.wav	125184
common_voice_en_19677502.wav	115200
common_voice_en_19677535.wav	107520
common_voice_en_19644867.wav	148608
common_voice_en_19644868.wav	99456
common_voice_en_19644869.wav	87936
common_voice_en_19644870.wav	61824
common_voice_en_27081463.wav	144576
common_voice_en_27081472.wav	103104
common_voice_en_27082002.wav	102528
common_voice_en_27082005.wav	122112
common_voice_en_23619654.wav	131712
common_voice_en_23619655.wav	78720
common_voice_en_23619656.wav	112512
common_voice_en_23619658.wav	124800
common_voice_en_17818462.wav	77184
common_voice_en_17818463.wav	97920
common_voice_en_17818464.wav	79488
common_voice_en_17818466.wav	76800
common_voice_en_22979798.wav	87552
common_voice_en_22979799.wav	132480
common_voice_en_22979800.wav	84480
common_voice_en_22979801.wav	132480
common_voice_en_23768988.wav	84480
common_voice_en_23768990.wav	93696
common_voice_en_23768992.wav	66048
common_voice_en_23768993.wav	150528
common_voice_en_19092556.wav	85632
common_voice_en_19092557.wav	90624
common_voice_en_19092558.wav	90240
common_voice_en_19092560.wav	125952
common_voice_en_23383244.wav	139008
common_voice_en_23383245.wav	111360
common_voice_en_23383246.wav	117504
common_voice_en_23383247.wav	86400
common_voice_en_23424787.wav	117504
common_voice_en_23424789.wav	103680
common_voice_en_23424790.wav	112512
common_voice_en_23424791.wav	89088
common_voice_en_25673241.wav	117504
common_voice_en_25673246.wav	100224
common_voice_en_25673247.wav	99648
common_voice_en_25673248.wav	82368
common_voice_en_22299607.wav	39936
common_voice_en_22299609.wav	37632
common_voice_en_22299616.wav	39552
common_voice_en_22299619.wav	37248
common_voice_en_19634176.wav	117888
common_voice_en_19634181.wav	59136
common_voice_en_19634182.wav	59520
common_voice_en_19634183.wav	98688
common_voice_en_20952371.wav	87168
common_voice_en_20952372.wav	76800
common_voice_en_20952373.wav	122496
common_voice_en_20952374.wav	84864
common_voice_en_18546203.wav	97536
common_voice_en_18546205.wav	42624
common_voice_en_18546206.wav	92544
common_voice_en_18546207.wav	82944
common_voice_en_21371731.wav	113280
common_voice_en_21371732.wav	92544
common_voice_en_21371733.wav	80640
common_voice_en_21371735.wav	102528
common_voice_en_26943052.wav	84672
common_voice_en_26943054.wav	65088
common_voice_en_26943057.wav	103104
common_voice_en_26943060.wav	81792
common_voice_en_24299464.wav	80640
common_voice_en_24299465.wav	80640
common_voice_en_24299467.wav	113472
common_voice_en_24299468.wav	123840
common_voice_en_22969198.wav	142080
common_voice_en_22969199.wav	90240
common_voice_en_22969200.wav	92160
common_voice_en_22969202.wav	97920
common_voice_en_20023050.wav	120576
common_voice_en_20023052.wav	87552
common_voice_en_20023053.wav	86784
common_voice_en_20023054.wav	92160
common_voice_en_22027935.wav	89856
common_voice_en_22027936.wav	33408
common_voice_en_22027938.wav	34560
common_voice_en_22027940.wav	33792
common_voice_en_17790308.wav	139392
common_voice_en_17790309.wav	59136
common_voice_en_17790310.wav	68352
common_voice_en_17790311.wav	54528
common_voice_en_19051565.wav	93312
common_voice_en_19051566.wav	129792
common_voice_en_19051568.wav	126720
common_voice_en_19051569.wav	151680
common_voice_en_18611747.wav	72192
common_voice_en_18611749.wav	68352
common_voice_en_18611767.wav	91008
common_voice_en_18611769.wav	69888
common_voice_en_22759637.wav	120960
common_voice_en_22759638.wav	75264
common_voice_en_22759640.wav	109056
common_voice_en_22759641.wav	97920
common_voice_en_19948416.wav	119424
common_voice_en_19948417.wav	96000
common_voice_en_19948418.wav	84864
common_voice_en_19948420.wav	84864
common_voice_en_19618786.wav	129024
common_voice_en_19618787.wav	139008
common_voice_en_19618789.wav	110592
common_voice_en_19618791.wav	99456
common_voice_en_25315625.wav	110016
common_voice_en_25315626.wav	88704
common_voice_en_25315627.wav	151488
common_voice_en_25315628.wav	130752
common_voice_en_20476171.wav	91392
common_voice_en_20476173.wav	124032
common_voice_en_20476174.wav	97536
common_voice_en_20476175.wav	78336
common_voice_en_19756075.wav	83712
common_voice_en_19756076.wav	91776
common_voice_en_19756077.wav	108672
common_voice_en_19756078.wav	102144
common_voice_en_19189343.wav	66432
common_voice_en_19189344.wav	89088
common_voice_en_19189345.wav	119424
common_voice_en_19189346.wav	103296
common_voice_en_18431641.wav	85632
common_voice_en_18431642.wav	71808
common_voice_en_18431643.wav	88704
common_voice_en_18431644.wav	89472
common_voice_en_19153498.wav	124032
common_voice_en_19153499.wav	126336
common_voice_en_19153500.wav	114432
common_voice_en_19153502.wav	162432
common_voice_en_26983073.wav	146304
common_voice_en_26983075.wav	137664
common_voice_en_26983077.wav	139392
common_voice_en_26983080.wav	160128
common_voice_en_24725715.wav	113472
common_voice_en_24725716.wav	112896
common_voice_en_24725717.wav	103680
common_voice_en_24725719.wav	108288
common_voice_en_23695793.wav	99840
common_voice_en_23695794.wav	106752
common_voice_en_23695796.wav	99072
common_voice_en_23695797.wav	80640
common_voice_en_570960.wav	89472
common_voice_en_570961.wav	87936
common_voice_en_570962.wav	85248
common_voice_en_570963.wav	128256
common_voice_en_19707289.wav	116352
common_voice_en_19707291.wav	112128
common_voice_en_19707292.wav	110976
common_voice_en_19707293.wav	77952
common_voice_en_21133101.wav	83712
common_voice_en_21133102.wav	105216
common_voice_en_21133103.wav	111744
common_voice_en_21133104.wav	69120
common_voice_en_22070692.wav	124416
common_voice_en_22070693.wav	46464
common_voice_en_22070694.wav	43776
common_voice_en_22070696.wav	40320
common_voice_en_19729156.wav	120576
common_voice_en_19729158.wav	114048
common_voice_en_19729159.wav	103680
common_voice_en_19729160.wav	130560
common_voice_en_27167084.wav	92160
common_voice_en_27167085.wav	104832
common_voice_en_27167086.wav	130176
common_voice_en_27167087.wav	80640
common_voice_en_22219597.wav	81408
common_voice_en_22219599.wav	34560
common_voice_en_22219600.wav	33024
common_voice_en_22219603.wav	32256
common_voice_en_20560595.wav	113280
common_voice_en_20560597.wav	74880
common_voice_en_20560598.wav	78720
common_voice_en_20560599.wav	51840
common_voice_en_18039936.wav	36096
common_voice_en_18039938.wav	91008
common_voice_en_18039939.wav	38400
common_voice_en_26973431.wav	101952
common_voice_en_26973433.wav	64512
common_voice_en_26973437.wav	92160
common_voice_en_26973438.wav	80064
common_voice_en_24983264.wav	119232
common_voice_en_24983266.wav	99072
common_voice_en_24983268.wav	134784
common_voice_en_24983269.wav	85824
common_voice_en_24821600.wav	103104
common_voice_en_24821601.wav	80640
common_voice_en_24821603.wav	104832
common_voice_en_24821604.wav	87552
common_voice_en_21698391.wav	81792
common_voice_en_21698392.wav	110592
common_voice_en_21698393.wav	100224
common_voice_en_21698394.wav	53376
common_voice_en_19956763.wav	84480
common_voice_en_19956764.wav	71040
common_voice_en_19956765.wav	51456
common_voice_en_19956766.wav	107136
common_voice_en_26952244.wav	96192
common_voice_en_26952246.wav	114624
common_voice_en_26952249.wav	145152
common_voice_en_26952251.wav	94464
common_voice_en_23801875.wav	84480
common_voice_en_23801877.wav	91008
common_voice_en_23801878.wav	37632
common_voice_en_23801879.wav	127104
common_voice_en_22180625.wav	46080
common_voice_en_22180653.wav	34560
common_voice_en_22180654.wav	38016
common_voice_en_22180681.wav	39168
common_voice_en_18485967.wav	96384
common_voice_en_18485969.wav	93312
common_voice_en_18485970.wav	81792
common_voice_en_18485971.wav	81024
common_voice_en_24717400.wav	105408
common_voice_en_24717401.wav	108288
common_voice_en_24717402.wav	78912
common_voice_en_24717403.wav	74304
common_voice_en_26539041.wav	102528
common_voice_en_26539042.wav	80640
common_voice_en_26539044.wav	109440
common_voice_en_26539049.wav	102528
common_voice_en_19854534.wav	108288
common_voice_en_19854535.wav	121728
common_voice_en_19854537.wav	115200
common_voice_en_19854538.wav	81024
common_voice_en_26989928.wav	70272
common_voice_en_26989929.wav	90432
common_voice_en_26989935.wav	66816
common_voice_en_26989936.wav	95040
common_voice_en_20307372.wav	112512
common_voice_en_20307373.wav	65280
common_voice_en_20307374.wav	112512
common_voice_en_20307377.wav	96384
common_voice_en_17748766.wav	42624
common_voice_en_17748767.wav	44928
common_voice_en_17748768.wav	35712
common_voice_en_17748769.wav	44928
common_voice_en_89826.wav	67200
common_voice_en_89828.wav	61440
common_voice_en_89829.wav	99840
common_voice_en_89830.wav	76416
common_voice_en_20679684.wav	128640
common_voice_en_20679686.wav	127872
common_voice_en_20679687.wav	91392
common_voice_en_20679688.wav	81792
common_voice_en_18851597.wav	107136
common_voice_en_18851599.wav	138624
common_voice_en_18851600.wav	131712
common_voice_en_18851601.wav	77568
common_voice_en_25201668.wav	88704
common_voice_en_25201669.wav	82944
common_voice_en_25201671.wav	100800
common_voice_en_25201672.wav	51264
common_voice_en_20112258.wav	88320
common_voice_en_20112260.wav	77184
common_voice_en_20112261.wav	68352
common_voice_en_20112262.wav	107904
common_voice_en_26942799.wav	69120
common_voice_en_26942801.wav	44352
common_voice_en_26942805.wav	92736
common_voice_en_26942806.wav	86976
common_voice_en_17249692.wav	69504
common_voice_en_17249694.wav	126336
common_voice_en_17249696.wav	125184
common_voice_en_17249697.wav	86400
common_voice_en_17249698.wav	61824
common_voice_en_20298558.wav	130176
common_voice_en_20298559.wav	83328
common_voice_en_20298560.wav	103296
common_voice_en_20298561.wav	107136
common_voice_en_20298562.wav	94080
common_voice_en_20321970.wav	159360
common_voice_en_20321971.wav	63360
common_voice_en_20321972.wav	91392
common_voice_en_20321973.wav	104064
common_voice_en_20321974.wav	89856
common_voice_en_22067464.wav	59904
common_voice_en_22067467.wav	45696
common_voice_en_22067468.wav	39936
common_voice_en_22067469.wav	36096
common_voice_en_22067471.wav	40320
common_voice_en_9125655.wav	72960
common_voice_en_9125656.wav	52992
common_voice_en_9125657.wav	49152
common_voice_en_9125658.wav	68352
common_voice_en_9125659.wav	38400
common_voice_en_20215308.wav	96000
common_voice_en_20215311.wav	96000
common_voice_en_20215314.wav	83712
common_voice_en_20215315.wav	74112
common_voice_en_20215318.wav	63360
common_voice_en_25949605.wav	146304
common_voice_en_25949606.wav	97344
common_voice_en_25949607.wav	109440
common_voice_en_25949608.wav	79488
common_voice_en_25949610.wav	82368
common_voice_en_655515.wav	70272
common_voice_en_655516.wav	56832
common_voice_en_655517.wav	60672
common_voice_en_655518.wav	56832
common_voice_en_655519.wav	80640
common_voice_en_19705569.wav	56832
common_voice_en_19705570.wav	77184
common_voice_en_19705571.wav	103680
common_voice_en_19705572.wav	107520
common_voice_en_19705573.wav	65280
common_voice_en_21666316.wav	87552
common_voice_en_21666317.wav	99840
common_voice_en_21666318.wav	118272
common_voice_en_21666319.wav	96000
common_voice_en_21666320.wav	153600
common_voice_en_20250737.wav	164352
common_voice_en_20250738.wav	117120
common_voice_en_20250739.wav	98688
common_voice_en_20250740.wav	96384
